District,Mandal,Date,Rainfall (mm),temp_min ,Temp,humidity_min (%),humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph)
Nizamabad,Armur,27-Aug-21,0,23.5,33.4,62.1,100,0,5.1
Nizamabad,Armur,28-Aug-21,15.8,23.6,32.3,66.9,100,0,6.6
Nizamabad,Armur,29-Aug-21,2.1,23.7,33.9,65.6,100,0,5.8
Nizamabad,Armur,30-Aug-21,1.6,24.3,28.5,76.7,100,0,6.2
Nizamabad,Armur,31-Aug-21,31.2,23.5,27.1,70.1,100,0,10.7
Nizamabad,Armur,1-Sep-21,3,24.1,30.2,88,100,0,4.1
Nizamabad,Armur,2-Sep-21,8,24.2,32,84.1,100,0,0.8
Nizamabad,Armur,3-Sep-21,1.2,23.8,33,73.4,100,0,4.4
Nizamabad,Armur,4-Sep-21,0,22.2,32.5,84.6,100,0,2.2
Nizamabad,Armur,5-Sep-21,5.2,23.3,33.6,55.9,100,0,10.2
Nizamabad,Armur,6-Sep-21,0.5,23.8,31.1,65.3,100,0,6.8
Nizamabad,Armur,7-Sep-21,95.5,22.4,28.9,65.5,100,0,8.5
Nizamabad,Armur,8-Sep-21,56.7,22,25.6,68.2,100,0,14.6
Nizamabad,Armur,9-Sep-21,0.1,22.8,32.6,67.3,99,0,15
Nizamabad,Armur,10-Sep-21,0,23.4,32.8,79.4,100,0,11.6
Nizamabad,Armur,11-Sep-21,0,24,32.7,64,98.9,0,9.6
Nizamabad,Armur,12-Sep-21,0.1,23.1,32.9,76.6,99.5,0,5.6
Nizamabad,Armur,13-Sep-21,9,23.6,34,66.9,100,0,5.5
Nizamabad,Armur,14-Sep-21,12.2,22.5,32.2,55.7,100,0,15.3
Nizamabad,Armur,15-Sep-21,0,23.5,31.8,61.8,100,0,12.7
Nizamabad,Armur,16-Sep-21,0.2,23.6,32.9,52.4,99.4,0,9.7
Nizamabad,Armur,17-Sep-21,0,22.5,32.8,47.2,98.1,0,7.8
Nizamabad,Armur,18-Sep-21,0,23.6,32.9,41.8,100,0,8
Nizamabad,Armur,19-Sep-21,0,23.4,32.8,61.5,100,0,5
Nizamabad,Armur,20-Sep-21,0,25.1,34.1,52.3,100,0,2.6
Nizamabad,Armur,21-Sep-21,34.9,22.2,32.4,65.3,100,0,3.4
Nizamabad,Armur,22-Sep-21,22.7,22.6,28.4,65.9,100,0,8.4
Nizamabad,Armur,23-Sep-21,13.5,22.9,30.8,81.3,100,0,11.6
Nizamabad,Armur,24-Sep-21,4.5,23.5,32.1,61.1,100,0,4.1
Nizamabad,Armur,25-Sep-21,0,24.1,31.3,70.7,100,0,1.7
Nizamabad,Armur,26-Sep-21,3.2,24.1,31.6,58.4,100,0,5.4
Nizamabad,Armur,27-Sep-21,17,23.8,32.2,63.3,100,0,4
Nizamabad,Armur,28-Sep-21,162.3,22.2,29.3,81,100,0,14.9
Nizamabad,Armur,29-Sep-21,2.1,22.1,28.8,74.7,100,0,13.5
Nizamabad,Armur,30-Sep-21,0,22.3,32.3,60.9,100,0,6.5
Nizamabad,Armur,1-Oct-21,0,24,33.6,56.8,100,0,3.7
Nizamabad,Armur,2-Oct-21,3,23.7,33.6,64.4,100,0,5.3
Nizamabad,Armur,3-Oct-21,0,23.7,33.7,56.1,100,0,2.2
Nizamabad,Armur,4-Oct-21,8.2,23.3,33.8,55.6,100,0,8.4
Nizamabad,Armur,5-Oct-21,0,23.8,33.7,60,100,0,1.5
Nizamabad,Armur,6-Oct-21,0,23.8,32.8,51.2,100,0,6.5
Nizamabad,Armur,7-Oct-21,0,23,33.9,54.6,100,0,8
Nizamabad,Armur,8-Oct-21,0,23.6,34.1,62,100,0,1.5
Nizamabad,Armur,9-Oct-21,7.8,22.3,35.2,49.8,100,0,4.6
Nizamabad,Armur,10-Oct-21,0,22.6,32.6,71.2,100,0,7.3
Nizamabad,Armur,11-Oct-21,0,21.7,34.9,47,100,0,2.8
Nizamabad,Armur,12-Oct-21,0,19.2,35.2,37.4,100,0,3.6
Nizamabad,Armur,13-Oct-21,0,19.4,35.1,30.2,100,0,5.4
Nizamabad,Armur,14-Oct-21,0,21.7,34.9,39.7,100,0,2.2
Nizamabad,Armur,15-Oct-21,0,19.7,34.1,43.1,100,0,6.5
Nizamabad,Armur,16-Oct-21,25.8,22.3,33.9,35.9,100,0,9
Nizamabad,Armur,17-Oct-21,51.2,22.9,31,72.9,100,0,10.8
Nizamabad,Armur,18-Oct-21,0,23.4,31.6,57.5,100,0,8.3
Nizamabad,Armur,19-Oct-21,0,22.7,31.8,51.3,100,0,7.7
Nizamabad,Armur,20-Oct-21,0,19.9,32.9,42.1,100,0,3
Nizamabad,Armur,21-Oct-21,0,18.5,33.7,38.5,100,0,2.3
Nizamabad,Armur,22-Oct-21,0,17.8,33.7,35.9,100,0,2.4
Nizamabad,Armur,23-Oct-21,0,17.4,33.9,26.2,100,0,5
Nizamabad,Armur,24-Oct-21,0,17.5,33.5,29.1,100,0,8
Nizamabad,Armur,25-Oct-21,0,16.9,33,33,100,0,6.6
Nizamabad,Armur,26-Oct-21,0,16.4,32.7,32.8,100,0,7.4
Nizamabad,Armur,27-Oct-21,0,17.1,32.4,32.6,100,0,6.8
Nizamabad,Armur,28-Oct-21,0,16.8,32,32.9,100,0,8.1
Nizamabad,Armur,29-Oct-21,0,17.5,32.5,35,100,0,9.5
Nizamabad,Armur,30-Oct-21,0,18,31.9,49,100,0,8.7
Nizamabad,Armur,31-Oct-21,0,17.1,32.6,47.9,100,0,6.4
Nizamabad,Armur,1-Nov-21,0,16.2,32.9,22.4,100,0,0
Nizamabad,Armur,2-Nov-21,0,18.8,32.8,27.9,91.4,0,0
Nizamabad,Armur,3-Nov-21,0,19.4,32.8,37.3,100,0,0
Nizamabad,Armur,4-Nov-21,0,20.1,32.8,50.2,100,0,0
Nizamabad,Armur,5-Nov-21,6.6,20.5,33.2,45,100,0,0
Nizamabad,Armur,6-Nov-21,0,18.5,32.9,32.1,100,0,0
Nizamabad,Armur,7-Nov-21,0,16.4,32.5,30.1,100,0,0
Nizamabad,Armur,8-Nov-21,0,14.4,32.4,33.4,100,0,0
Nizamabad,Armur,9-Nov-21,0,13.6,31.6,30.3,100,0,0
Nizamabad,Armur,10-Nov-21,0,14.1,31,20,100,0,0
Nizamabad,Armur,11-Nov-21,0,16.1,32.1,25.2,100,0,0
Nizamabad,Armur,12-Nov-21,0,19.5,30.3,27.3,83.7,0,0
Nizamabad,Armur,13-Nov-21,0,21,32.9,55.1,100,0,0
Nizamabad,Armur,14-Nov-21,0.1,22.9,31.5,66.6,100,0,0
Nizamabad,Armur,15-Nov-21,0,21.7,32.6,59.2,100,0,0
Nizamabad,Armur,16-Nov-21,0,22.8,31.5,59.4,98.4,0,0
Nizamabad,Armur,17-Nov-21,2,22.2,32.8,57.2,100,0,0
Nizamabad,Armur,18-Nov-21,0,21.5,32.6,54.6,99.7,0,0
Nizamabad,Armur,19-Nov-21,0,21.1,32.9,46.3,100,0,0
Nizamabad,Armur,20-Nov-21,0.4,22.7,31,60.6,100,0,0
Nizamabad,Armur,21-Nov-21,0,21.8,33.1,57,100,0,0
Nizamabad,Armur,22-Nov-21,0,22.3,32.5,50.3,99.5,0,0
Nizamabad,Armur,23-Nov-21,0,23.1,34.2,52.4,100,0,0
Nizamabad,Armur,24-Nov-21,0,20.7,34,52.6,100,0,0
Nizamabad,Armur,25-Nov-21,0,18.5,33.7,44.7,100,0,0
Nizamabad,Armur,26-Nov-21,0,17.5,32.6,28.1,100,0,0
Nizamabad,Armur,27-Nov-21,0,17,32.9,43.8,100,0,0
Nizamabad,Armur,28-Nov-21,0,13.5,30.6,32.8,100,0,0
Nizamabad,Armur,29-Nov-21,0,16.2,31.4,27,82.9,0,0
Nizamabad,Armur,30-Nov-21,0,17.5,27.3,39,87.6,0,0
Nizamabad,Armur,1-Dec-21,0,15.4,31.1,33.1,93.1,0,4.8
Nizamabad,Armur,2-Dec-21,0,15.4,32.4,31.6,100,0,6.2
Nizamabad,Armur,3-Dec-21,0,17.8,32.9,44.3,100,0,7.6
Nizamabad,Armur,4-Dec-21,0,16.1,31.4,50.8,96.5,0,5.4
Nizamabad,Armur,5-Dec-21,0,15.5,31.2,21,100,0,5.9
Nizamabad,Armur,6-Dec-21,0,14.9,32.6,34.4,100,0,7.6
Nizamabad,Armur,7-Dec-21,0,16.8,32.9,37.6,100,0,8
Nizamabad,Armur,8-Dec-21,0,15.8,32.2,39.3,100,0,7.2
Nizamabad,Armur,9-Dec-21,0,18.2,31.3,40.2,100,0,7.6
Nizamabad,Armur,10-Dec-21,0,16,32.6,34,100,0,5.4
Nizamabad,Armur,11-Dec-21,0,16,30.1,37.8,100,0,9.2
Nizamabad,Armur,12-Dec-21,0,15,32.3,34,100,0,7
Nizamabad,Armur,13-Dec-21,0,13.9,31.6,33.4,100,0,8.5
Nizamabad,Armur,14-Dec-21,0,14.7,30.6,31.3,100,0,5.9
Nizamabad,Armur,15-Dec-21,0,14.5,29.6,43.4,100,0,8.4
Nizamabad,Armur,16-Dec-21,0,12.4,29.5,33.7,100,0,6.8
Nizamabad,Armur,17-Dec-21,0,12.1,29.9,31.1,100,0,57.8
Nizamabad,Armur,18-Dec-21,0,11.6,29.3,32.5,100,0,13.6
Nizamabad,Armur,19-Dec-21,0,12.4,29.7,34.2,100,0,9
Nizamabad,Armur,20-Dec-21,0,11.9,29.1,36.3,100,0,4.6
Nizamabad,Armur,21-Dec-21,0,8.7,28.2,31.1,100,0,6.5
Nizamabad,Armur,22-Dec-21,0,9.7,28.8,16.8,100,0,4.8
Nizamabad,Armur,23-Dec-21,0,10.6,30.8,15,100,0,5.3
Nizamabad,Armur,24-Dec-21,0,12.1,32,22.4,100,0,4.7
Nizamabad,Armur,25-Dec-21,0,15.1,32.3,30.3,100,0,4.4
Nizamabad,Armur,26-Dec-21,0,14.9,31.6,37.1,100,0,2
Nizamabad,Armur,27-Dec-21,0,16.2,31.4,41.2,100,0,0.5
Nizamabad,Armur,28-Dec-21,0,18,31,52.4,100,0,4.9
Nizamabad,Armur,29-Dec-21,0,17.2,32.4,38.6,100,0,12.3
Nizamabad,Armur,30-Dec-21,0,17.1,31.1,48.2,100,0,5.4
Nizamabad,Armur,31-Dec-21,0,15.7,28.5,58.8,100,0,8.4
Nizamabad,Armur,1-Jan-22,0,15.8,27.1,61.3,100,0,8.9
Nizamabad,Armur,2-Jan-22,0,15,31.2,47.1,100,0,4.6
Nizamabad,Armur,3-Jan-22,0,13.8,30.4,40.2,100,0,11.4
Nizamabad,Armur,4-Jan-22,0,14.1,31.2,39.2,100,0,8.9
Nizamabad,Armur,5-Jan-22,0,14,30.7,32.7,100,0,5.2
Nizamabad,Armur,6-Jan-22,0,14.7,31.8,42.5,100,0,2.6
Nizamabad,Armur,7-Jan-22,0,15,32.6,27.9,100,0,7.1
Nizamabad,Armur,8-Jan-22,0,16.3,31.2,31.3,100,0,14.5
Nizamabad,Armur,9-Jan-22,0,19.1,30,58.8,100,0,9.1
Nizamabad,Armur,10-Jan-22,4.5,19,32.2,46.9,100,0,9.7
Nizamabad,Armur,11-Jan-22,1.4,18.8,27.7,67.1,100,0,10.2
Nizamabad,Armur,12-Jan-22,0,18.9,26.3,72.5,100,0,7.4
Nizamabad,Armur,13-Jan-22,0,17,24.3,75,99.8,0,9.6
Nizamabad,Armur,14-Jan-22,0.4,18.5,28.8,58.1,100,0,10.1
Nizamabad,Armur,15-Jan-22,0,18.3,29.3,42.4,99.5,0,5
Nizamabad,Armur,16-Jan-22,0,15.3,25.8,65.4,100,0,7.2
Nizamabad,Armur,17-Jan-22,0,15.6,28.1,58.5,100,0,7.9
Nizamabad,Armur,18-Jan-22,0,14.4,30.2,51,100,0,9
Nizamabad,Armur,19-Jan-22,0,15.4,29.5,45.5,100,0,1.7
Nizamabad,Armur,20-Jan-22,0,13.6,29.8,34.7,100,0,1.7
Nizamabad,Armur,21-Jan-22,0,14.6,31.1,30.7,100,0,2.1
Nizamabad,Armur,22-Jan-22,0,13.7,30.4,32.8,100,0,7.7
Nizamabad,Armur,23-Jan-22,0,17.1,31.9,35.6,100,0,6.5
Nizamabad,Armur,24-Jan-22,0,14.1,28.2,47.5,100,0,5.3
Nizamabad,Armur,25-Jan-22,0,12.9,25.2,44.3,100,0,4.1
Nizamabad,Armur,26-Jan-22,0,11.8,27.8,38,100,0,6.1
Nizamabad,Armur,27-Jan-22,0,11.8,27.6,36.8,100,0,2.6
Nizamabad,Armur,28-Jan-22,0,9.9,28.7,33.1,100,0,5.9
Nizamabad,Armur,29-Jan-22,0,7.8,27.1,28.4,100,0,4.8
Nizamabad,Armur,30-Jan-22,0,8.6,29.4,12.8,100,0,3.4
Nizamabad,Armur,31-Jan-22,0,11,31.8,20.2,100,0,5.1
Nizamabad,Armur,1-Feb-22,0,8.7,36.8,6.8,100,0,65.1
Nizamabad,Armur,2-Feb-22,0,8.6,36.5,8.1,100,0,65.1
Nizamabad,Armur,3-Feb-22,0,11.1,36.6,12.2,100,0,65.1
Nizamabad,Armur,4-Feb-22,0,11.3,36.1,19.8,100,0,65.1
Nizamabad,Armur,5-Feb-22,0,6,34.5,8.4,100,0,65.1
Nizamabad,Armur,6-Feb-22,0,6.7,35.8,9.7,100,0,65.1
Nizamabad,Armur,7-Feb-22,0,9.7,36.9,7.8,100,0,65.1
Nizamabad,Armur,8-Feb-22,0,12.7,36.3,18.8,100,0,65.1
Nizamabad,Armur,9-Feb-22,0,15.4,36.5,23.7,100,0,67.4
Nizamabad,Armur,10-Feb-22,0,14.2,34.6,24.5,100,0,65.1
Nizamabad,Armur,11-Feb-22,0,11.7,34.7,21.9,100,0,65.1
Nizamabad,Armur,12-Feb-22,0,8,36.5,21.6,100,0,65.1
Nizamabad,Armur,13-Feb-22,0,7.3,36.2,13.6,100,0,57.5
Nizamabad,Armur,14-Feb-22,0,8.8,36.4,9.2,100,0,65.1
Nizamabad,Armur,15-Feb-22,0,11.7,36.3,12.5,100,0,65.1
Nizamabad,Armur,16-Feb-22,0,14.3,35.1,18.1,100,0,65.1
Nizamabad,Armur,17-Feb-22,0,13.5,36.4,18.2,100,0,65.1
Nizamabad,Armur,18-Feb-22,0,15.5,36.1,15.2,100,0,65.1
Nizamabad,Armur,19-Feb-22,0,12.5,36.5,20.9,100,0,65.1
Nizamabad,Armur,20-Feb-22,0,13.6,37.2,9.1,100,0,63.6
Nizamabad,Armur,21-Feb-22,0,10,37.2,15.5,100,0,65.1
Nizamabad,Armur,22-Feb-22,0,10.2,39.2,7.2,100,0,65.1
Nizamabad,Armur,23-Feb-22,0,11.5,38.7,6.9,100,0,65.1
Nizamabad,Armur,24-Feb-22,0,13.2,37.4,13.2,100,0,65.1
Nizamabad,Armur,25-Feb-22,0,12.2,38.2,7,100,0,65.1
Nizamabad,Armur,26-Feb-22,0,11.4,38.3,5.2,100,0,65.1
Nizamabad,Armur,27-Feb-22,0,11.9,38,7.2,100,0,65.1
Nizamabad,Armur,28-Feb-22,0,12.3,38.7,10.4,100,0,65.1
Nizamabad,Armur,1-Mar-22,0,16.4,32.4,31.2,86.8,0,5.3
Nizamabad,Armur,2-Mar-22,0,15.9,35.3,20.7,84.8,0,6.7
Nizamabad,Armur,3-Mar-22,0,17.7,36.8,16.8,84.3,0,8.6
Nizamabad,Armur,4-Mar-22,0,17.4,35.6,29,99.6,0,8.4
Nizamabad,Armur,5-Mar-22,0,19,34.2,28.5,99.3,0,5.7
Nizamabad,Armur,6-Mar-22,0,18.5,34.9,25.5,99.6,0,9.4
Nizamabad,Armur,7-Mar-22,0,19.2,36.4,18.1,100,0,7.5
Nizamabad,Armur,8-Mar-22,0,17.2,35.3,20.7,100,0,10.2
Nizamabad,Armur,9-Mar-22,0,17.4,34.8,17.5,100,0,5.3
Nizamabad,Armur,10-Mar-22,0,20.6,35.6,20.9,88.3,0,8.4
Nizamabad,Armur,11-Mar-22,0,19.2,35.2,20.2,100,0,7.3
Nizamabad,Armur,12-Mar-22,0,21.1,36.2,28.2,92.1,0,6.5
Nizamabad,Armur,13-Mar-22,0,19.6,35.8,21.6,100,0,7.1
Nizamabad,Armur,14-Mar-22,0,16.9,37.1,17.7,100,0,5.9
Nizamabad,Armur,15-Mar-22,0,17.9,38.5,8,87.5,0,4.3
Nizamabad,Armur,16-Mar-22,0,19.2,39.5,13.5,92.6,0,5.3
Nizamabad,Armur,17-Mar-22,0,18.6,41.1,7.4,87.4,0,8
Nizamabad,Armur,18-Mar-22,0,18.9,41.8,10.1,76.1,0,5.1
Nizamabad,Armur,19-Mar-22,0,21.3,40.4,13.5,92.6,0,6.7
Nizamabad,Armur,20-Mar-22,0,23.8,36.6,39.1,90.2,0,7.8
Nizamabad,Armur,21-Mar-22,0,21.5,38.6,31.2,93.1,0,18.2
Nizamabad,Armur,22-Mar-22,0,22.1,39.4,23.2,85.7,0,7.4
Nizamabad,Armur,23-Mar-22,0,21.5,39,17.7,85.6,0,6.7
Nizamabad,Armur,24-Mar-22,0,23.5,40,15.2,100,0,6.5
Nizamabad,Armur,25-Mar-22,0,24.3,39,33.1,100,0,6.5
Nizamabad,Armur,26-Mar-22,0,24,39.3,33.5,100,0,6.9
Nizamabad,Armur,27-Mar-22,0,22.9,39.2,29.3,100,0,7.3
Nizamabad,Armur,28-Mar-22,0,22.1,41.4,10.3,100,0,3.1
Nizamabad,Armur,29-Mar-22,0,20.4,41.9,13,94.1,0,7.7
Nizamabad,Armur,30-Mar-22,0,19.3,42.3,7.6,87.8,0,6.9
Nizamabad,Armur,31-Mar-22,0,19.7,41.4,9.1,75.9,0,4.6
Nizamabad,Armur,1-Apr-22,0,20.3,41.8,10.8,78.4,0,8.8
Nizamabad,Armur,2-Apr-22,0,22.6,41.8,7.3,100,0,5.6
Nizamabad,Armur,3-Apr-22,0,23.3,38.8,29.3,100,0,10.6
Nizamabad,Armur,4-Apr-22,0,23.8,39.8,24.6,100,0,4.8
Nizamabad,Armur,5-Apr-22,0,23.9,40.5,17.2,86.1,0,6.5
Nizamabad,Armur,6-Apr-22,0,22.9,39.4,27.6,97.6,0,9.3
Nizamabad,Armur,7-Apr-22,0,24,40.1,20.6,83.8,0,7.6
Nizamabad,Armur,8-Apr-22,0,23.3,41.1,18.6,92.9,0,6.5
Nizamabad,Armur,9-Apr-22,0,23.2,40.2,20.4,84.1,0,5.4
Nizamabad,Armur,10-Apr-22,0,24,40.7,25.3,93.4,0,7.7
Nizamabad,Armur,11-Apr-22,0,24.1,39.6,24.8,87.6,0,8.2
Nizamabad,Armur,12-Apr-22,0,23.4,40.2,18.9,85.2,0,5.9
Nizamabad,Armur,13-Apr-22,0,24.1,41.7,20.6,90.5,0,8.3
Nizamabad,Armur,14-Apr-22,0,24.1,40.6,21.3,90,0,8.6
Nizamabad,Armur,15-Apr-22,0,24.5,41.7,21.9,80,0,10.3
Nizamabad,Armur,16-Apr-22,0,23.5,41.6,20.2,80.9,0,12.3
Nizamabad,Armur,17-Apr-22,0,23.9,41.9,8.2,85.2,0,5.6
Nizamabad,Armur,18-Apr-22,0,24.8,42.5,9.6,84.5,0,8.5
Nizamabad,Armur,19-Apr-22,0,25.6,42.4,13,78.6,0,2.4
Nizamabad,Armur,20-Apr-22,0,25.4,42.5,6.3,57.9,0,8.4
Nizamabad,Armur,21-Apr-22,0,24.9,43.9,7.7,76.7,0,5.7
Nizamabad,Armur,22-Apr-22,0,26.9,42.2,11,71.2,0,11.8
Nizamabad,Armur,23-Apr-22,0,25.6,36.9,41.7,91.5,0,7.5
Nizamabad,Armur,24-Apr-22,0,23.8,40.1,21.3,65.9,0,10.2
Nizamabad,Armur,25-Apr-22,0,22.5,37.9,28.1,90.2,0,4.6
Nizamabad,Armur,26-Apr-22,0,26.4,43,7,64.5,0,8.3
Nizamabad,Armur,27-Apr-22,0,24.8,42.1,18.1,69,0,3.8
Nizamabad,Armur,28-Apr-22,0,25.6,42.7,17.4,73.8,0,2
Nizamabad,Armur,29-Apr-22,0.6,23.6,45,8.4,70.6,0,16.1
Nizamabad,Armur,30-Apr-22,0,24.6,44.2,6.3,58.5,0,10.4
Nizamabad,Armur,1-May-22,0,24.5,44.9,5.6,54.9,0,4.5
Nizamabad,Armur,2-May-22,0,23.6,44.5,7,63.2,0,6.3
Nizamabad,Armur,3-May-22,0,27.2,42.3,11.8,50.4,0,9.7
Nizamabad,Armur,4-May-22,0,25.5,42.2,16.5,79.1,0,21.5
Nizamabad,Armur,5-May-22,0,26.3,39.7,21.3,74,0,6.8
Nizamabad,Armur,6-May-22,0,27.4,41.9,11,68.2,0,6.5
Nizamabad,Armur,7-May-22,0,25.5,42.9,6.3,74.8,0,7.1
Nizamabad,Armur,8-May-22,0,25.3,43,9.1,72.9,0,5
Nizamabad,Armur,9-May-22,0,26,41,15.8,66.9,0,1.8
Nizamabad,Armur,10-May-22,0,24.5,42.7,11.1,79,0,3.2
Nizamabad,Armur,11-May-22,0,27.4,41.8,8.9,70.3,0,15.2
Nizamabad,Armur,12-May-22,0,28.3,37.2,31.5,69.6,0,6.1
Nizamabad,Armur,13-May-22,0,25.9,39.8,26.7,79.1,0,16
Nizamabad,Armur,14-May-22,0,30.7,39.6,31.1,61.1,0,7.1
Nizamabad,Armur,15-May-22,0,28.1,42.6,18.6,63.7,0,10.6
Nizamabad,Armur,16-May-22,20.4,22.2,43.2,18.6,100,0,24.6
Nizamabad,Armur,17-May-22,1.1,26,36.1,40.9,100,0,15.4
Nizamabad,Armur,18-May-22,0.3,28,39.8,25,82.6,0,8.2
Nizamabad,Armur,19-May-22,0,27.8,39.2,23.1,87,0,14.3
Nizamabad,Armur,20-May-22,0,27.4,38.5,33.6,90.8,0,16.1
Nizamabad,Armur,21-May-22,0,26.5,40,34.3,83.7,0,16.1
Nizamabad,Armur,22-May-22,0,26.6,40.3,15.1,70.5,0,13.8
Nizamabad,Armur,23-May-22,0,27.4,39.7,17,66.1,0,16
Nizamabad,Armur,24-May-22,0,28.2,40,14.9,63.1,0,15.7
Nizamabad,Armur,25-May-22,0,27.9,41.8,20.6,73.5,0,14.2
Nizamabad,Armur,26-May-22,2.2,26,39.8,29.4,90.4,0,11.4
Nizamabad,Armur,27-May-22,2.5,22.9,41.7,26.8,92.6,0,11.2
Nizamabad,Armur,28-May-22,0,27,39.3,26.2,73.1,0,10.7
Nizamabad,Armur,29-May-22,0,28.3,41.8,18.5,64,0,13.5
Nizamabad,Armur,30-May-22,0,28.2,39.7,22.5,63.1,0,16.1
Nizamabad,Armur,31-May-22,2.6,27.7,42.5,23.1,70.4,0,12.3
Nizamabad,Armur,1-Jun-22,0,26.8,42.3,25.6,76.5,0,12.7
Nizamabad,Armur,2-Jun-22,0,27,39.9,27.4,72.4,0,14.8
Nizamabad,Armur,3-Jun-22,0,27.5,42.4,17.1,71.5,0,16.5
Nizamabad,Armur,4-Jun-22,0,29.8,41.9,18.3,63.1,0,15.2
Nizamabad,Armur,5-Jun-22,0,28.8,42.2,17.1,62.6,0,13.2
Nizamabad,Armur,6-Jun-22,0,29,42.5,16.5,64.2,0,16.7
Nizamabad,Armur,7-Jun-22,0,28.6,39.4,26.2,63.1,0,18.4
Nizamabad,Armur,8-Jun-22,0.1,29.6,43.9,15.2,65.8,0,20
Nizamabad,Armur,9-Jun-22,25.4,21.7,41.6,20.8,99.9,0,22.3
Nizamabad,Armur,10-Jun-22,0.5,25.1,33.9,53.7,99.9,0,18.8
Nizamabad,Armur,11-Jun-22,0,26.8,39.8,34.3,92.1,0,11.2
Nizamabad,Armur,12-Jun-22,1.6,23.9,39.8,34.3,99.9,0,14.3
Nizamabad,Armur,13-Jun-22,0,24.9,38.8,42.5,99.4,0,22.3
Nizamabad,Armur,14-Jun-22,0,24.5,39,38.3,97.2,0,13.6
Nizamabad,Armur,15-Jun-22,0.1,25.6,39.4,39.3,97.6,0,13.6
Nizamabad,Armur,16-Jun-22,2.5,23.8,37.3,43,100,0,13.8
Nizamabad,Armur,17-Jun-22,0,25.3,34.6,60.1,99.9,0,8.7
Nizamabad,Armur,18-Jun-22,0.6,25.8,37.2,48.2,94.1,0,9.6
Nizamabad,Armur,19-Jun-22,2.4,25,36.7,43,99.9,0,13.6
Nizamabad,Armur,20-Jun-22,3.9,25.3,34.4,56.1,99.9,0,9.6
Nizamabad,Armur,21-Jun-22,76.4,22.7,37,49.2,100,0,8
Nizamabad,Armur,22-Jun-22,24.3,22.6,32.7,66,100,0,9.6
Nizamabad,Armur,23-Jun-22,0,24.6,36.8,55.6,99.9,0,9.6
Nizamabad,Armur,24-Jun-22,0,25.3,36.4,51.3,99.9,0,13.9
Nizamabad,Armur,25-Jun-22,30.6,23,34.5,61.1,100,0,15.2
Nizamabad,Armur,26-Jun-22,0,24.4,33.8,67.6,100,0,14
Nizamabad,Armur,27-Jun-22,4,23.9,34.8,60.1,100,0,11.5
Nizamabad,Armur,28-Jun-22,1,23.5,34.4,59.4,100,0,13.3
Nizamabad,Armur,29-Jun-22,0.3,25,34.7,62.2,99.9,0,15.1
Nizamabad,Armur,30-Jun-22,0,25,36.6,54.9,99.9,0,13.4
Nizamabad,Armur,1-Jul-22,50.4,23.1,33.9,58.5,100,0,12
Nizamabad,Armur,2-Jul-22,34.7,22.8,36.8,60.5,100,0,14.5
Nizamabad,Armur,3-Jul-22,1.6,24.5,34.6,62.6,100,0,12.3
Nizamabad,Armur,4-Jul-22,28.7,23.1,32.8,63.8,100,0,14.1
Nizamabad,Armur,5-Jul-22,7.7,23.3,32.3,76.3,100,0,15.9
Nizamabad,Armur,6-Jul-22,27.2,23.1,32.8,72.9,100,0,12.3
Nizamabad,Armur,7-Jul-22,54.4,22.9,32.2,76.8,100,0,14.3
Nizamabad,Armur,8-Jul-22,1.2,23.8,30.4,73.5,100,0,12.6
Nizamabad,Armur,9-Jul-22,136.2,22.1,27.6,84.1,100,0,17
Nizamabad,Armur,10-Jul-22,165.2,22.1,28.1,90,100,0,15
Nizamabad,Armur,11-Jul-22,26.2,22.6,28.1,85.7,100,0,14
Nizamabad,Armur,12-Jul-22,40.3,22.6,28.1,83.7,99.9,0,14.8
Nizamabad,Armur,13-Jul-22,180,21.2,27.5,91.8,100,0,21.3
Nizamabad,Armur,14-Jul-22,153.8,21.4,25.4,93.6,100,2.3,24.3
Nizamabad,Armur,15-Jul-22,8.9,21.7,27.9,83.8,100,0.8,15.7
Nizamabad,Armur,16-Jul-22,0,23.5,32.5,72.7,99.9,0,16
Nizamabad,Armur,17-Jul-22,13.9,24.2,32.4,70.2,100,0,9.5
Nizamabad,Armur,18-Jul-22,46.9,22.2,27.5,84.6,100,0,15.1
Nizamabad,Armur,19-Jul-22,2.8,23.2,29.7,81.2,99.9,0,14
Nizamabad,Armur,20-Jul-22,8.1,23.1,32.1,68.2,99.9,0,16.1
Nizamabad,Armur,21-Jul-22,38.2,23.2,33.4,66.3,99.9,0,14.9
Nizamabad,Armur,22-Jul-22,6.8,23.6,32.3,74.4,100,0,13.3
Nizamabad,Armur,23-Jul-22,16,22.6,30.5,78.9,99.9,0,10.7
Nizamabad,Armur,24-Jul-22,15.8,22.7,27.6,87.5,100,0,11.4
Nizamabad,Armur,25-Jul-22,10.4,22.7,29.8,82.9,100,0,15.3
Nizamabad,Armur,26-Jul-22,61.6,22.6,32.3,70.8,100,0,9
Nizamabad,Armur,27-Jul-22,15.2,22.8,27.9,83.8,99.9,0,8.5
Nizamabad,Armur,28-Jul-22,8.5,23.1,33.6,65,100,0,5.7
Nizamabad,Armur,29-Jul-22,8.9,23.1,33.7,61.6,100,0,5.2
Nizamabad,Armur,30-Jul-22,0,24.6,32.4,71.7,100,0,9.8
Nizamabad,Armur,31-Jul-22,0,23.8,33.8,64.5,99.9,0,6
