District,Mandal,Date,Rainfall (mm),temp_min ,Temp,humidity_min (%),humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph)
Karimnagar,Karimnagar,10-Oct-22,4.5,23.8,32.4,61.8,99.5,0,13.4
Karimnagar,Karimnagar,11-Oct-22,5.5,23.2,30,78.4,100,0,11.8
Karimnagar,Karimnagar,12-Oct-22,0,23.4,31.8,71.2,99.1,0,3.5
Karimnagar,Karimnagar,13-Oct-22,0,23.9,32.2,68,99.1,0,6.5
Karimnagar,Karimnagar,14-Oct-22,0,23.9,32.4,63.9,98.9,0,2
Karimnagar,Karimnagar,15-Oct-22,67.2,22.7,31.8,70.3,99.7,0,7.6
Karimnagar,Karimnagar,16-Oct-22,0.5,23.5,29.5,80.9,100,0,8.2
Karimnagar,Karimnagar,17-Oct-22,0,23.1,31.4,72.2,99.7,0,10.9
Karimnagar,Karimnagar,18-Oct-22,0,23.9,32.6,63.2,99.5,0,2.8
Karimnagar,Karimnagar,19-Oct-22,0,23.2,31.7,71.5,99.7,0,5.6
Karimnagar,Karimnagar,20-Oct-22,0,22.6,32.3,66.4,98.9,0,7.3
Karimnagar,Karimnagar,21-Oct-22,0,23,32.5,61.2,99.5,0,5
Karimnagar,Karimnagar,22-Oct-22,0,20.2,31.3,61.8,93.3,0,7.6
Karimnagar,Karimnagar,23-Oct-22,0,18.7,31.2,43.7,91,0,14.8
Karimnagar,Karimnagar,24-Oct-22,0,17.9,31.1,43.8,75.9,0,11.8
Karimnagar,Karimnagar,25-Oct-22,0,16.1,32,34.2,96.3,0,10.9
Karimnagar,Karimnagar,26-Oct-22,0,16.3,31.9,35.6,98,0,7.8
Karimnagar,Karimnagar,27-Oct-22,0,17.4,31.8,41.4,95.6,0,6.8
Karimnagar,Karimnagar,28-Oct-22,0,17.5,32.7,36,89.9,0,6.2
Karimnagar,Karimnagar,29-Oct-22,0,16.4,32.3,31.2,95.3,0,8.2
Karimnagar,Karimnagar,30-Oct-22,0,16.1,32.1,27.4,77.5,0,9.5
Karimnagar,Karimnagar,31-Oct-22,0,15.8,32.9,26.4,92.6,0,1.9
Karimnagar,Karimnagar,16-Nov-22,0,15,31.5,27.1,74.1,0,8.5
Karimnagar,Karimnagar,1-Dec-22,0,19.1,31.1,35.9,73.2,0,6.5
Karimnagar,Karimnagar,2-Dec-22,0,19.9,32.2,37.3,79.4,0,35.8
Karimnagar,Karimnagar,3-Dec-22,0,21.6,32.7,45.2,85.7,0,4.6
Karimnagar,Karimnagar,4-Dec-22,0,21.1,32.9,48.5,87.9,0,5.4
Karimnagar,Karimnagar,5-Dec-22,0,18.2,32.9,45.7,85,0,6.4
Karimnagar,Karimnagar,6-Dec-22,0,16.2,31.7,33.5,81.3,0,9
Karimnagar,Karimnagar,7-Dec-22,0,17.2,31.7,35.9,90.6,0,6.8
Karimnagar,Karimnagar,8-Dec-22,0,18.4,29.9,41.5,66.2,0,11.4
Karimnagar,Karimnagar,9-Dec-22,0,13.1,27.6,32.3,56.9,0.3,9.1
Karimnagar,Karimnagar,10-Dec-22,0,21.2,29.9,30.2,55.9,0,9.8
Karimnagar,Karimnagar,11-Dec-22,0,21.7,29.8,46.1,69.4,0,6.4
Karimnagar,Karimnagar,12-Dec-22,0,21.6,31.9,51.4,93.6,0,7.5
Karimnagar,Karimnagar,13-Dec-22,0,22.6,31.4,53.4,90.1,0,8.4
Karimnagar,Karimnagar,14-Dec-22,0,22.4,31.6,54.4,90.5,0,6.3
Karimnagar,Karimnagar,15-Dec-22,0,23.2,32.9,49.7,87,0,8.3
Karimnagar,Karimnagar,16-Dec-22,0,22.5,32.9,47.4,89.6,0,5.3
Karimnagar,Karimnagar,17-Dec-22,0,22.6,32.8,45.7,82,0,6.5
Karimnagar,Karimnagar,18-Dec-22,0,20.7,32.6,48,74,0,8.4
Karimnagar,Karimnagar,19-Dec-22,0,15.9,30.8,28.3,75.3,0,7.5
Karimnagar,Karimnagar,20-Dec-22,0,18.3,30.4,33.5,80.2,0,7.5
Karimnagar,Karimnagar,21-Dec-22,0,17.4,31.3,30.9,86.5,0,4.9
Karimnagar,Karimnagar,22-Dec-22,0,18.3,32.9,31.9,81.5,0,4.2
Karimnagar,Karimnagar,23-Dec-22,0,17.9,31.1,34.2,81.9,0,6.4
Karimnagar,Karimnagar,24-Dec-22,0,19.2,32.3,32.9,80.2,0,8.4
Karimnagar,Karimnagar,25-Dec-22,0,19.8,32.7,31.2,78.9,0,6.6
Karimnagar,Karimnagar,26-Dec-22,0,20.8,32.2,35.9,90.1,0,4.7
Karimnagar,Karimnagar,27-Dec-22,0,22,31,55.9,92.3,0,0.3
Karimnagar,Karimnagar,28-Dec-22,0,22.7,32.9,50.2,90.9,0,5.8
Karimnagar,Karimnagar,29-Dec-22,0,22.8,34.4,40.5,82.2,0,6.5
Karimnagar,Karimnagar,30-Dec-22,0,21.8,32.9,43.5,89.2,0,6.7
Karimnagar,Karimnagar,31-Dec-22,0,20.6,33.3,37.3,83,0,11.6
